235.20||0.01||0.00||0.00||2018-08-25T12:09:54+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:09:56+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:09:58+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:00+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:10:02+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:04+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:10:06+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:10:08+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:10:10+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:10:12+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:14+02:00
235.50||0.01||0.00||0.00||2018-08-25T12:10:16+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:10:18+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:10:20+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:10:22+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:24+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:26+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:10:28+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:30+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:32+02:00
235.50||0.01||0.00||0.00||2018-08-25T12:10:34+02:00
235.50||0.01||0.00||0.00||2018-08-25T12:10:36+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:38+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:40+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:42+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:10:44+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:10:46+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:10:48+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:50+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:10:52+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:10:54+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:10:56+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:10:58+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:11:00+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:11:02+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:04+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:11:06+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:08+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:11:10+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:12+02:00
234.90||0.01||0.00||0.00||2018-08-25T12:11:14+02:00
234.90||0.01||0.00||0.00||2018-08-25T12:11:16+02:00
234.90||0.01||0.00||0.00||2018-08-25T12:11:18+02:00
234.90||0.01||0.00||0.00||2018-08-25T12:11:20+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:22+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:24+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:26+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:28+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:30+02:00
234.90||0.01||0.00||0.00||2018-08-25T12:11:32+02:00
234.90||0.01||0.00||0.00||2018-08-25T12:11:34+02:00
234.90||0.01||0.00||0.00||2018-08-25T12:11:36+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:11:38+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:11:40+02:00
234.90||0.01||0.00||0.00||2018-08-25T12:11:42+02:00
234.80||0.01||0.00||0.00||2018-08-25T12:11:44+02:00
234.80||0.01||0.00||0.00||2018-08-25T12:11:46+02:00
234.70||0.01||0.00||0.00||2018-08-25T12:11:48+02:00
234.80||0.01||0.00||0.00||2018-08-25T12:11:50+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:11:52+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:11:54+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:11:56+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:11:58+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:00+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:12:02+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:12:04+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:12:06+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:12:08+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:12:10+02:00
235.00||0.01||0.00||0.00||2018-08-25T12:12:12+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:12:14+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:12:16+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:12:18+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:12:20+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:22+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:24+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:26+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:28+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:30+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:12:32+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:34+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:36+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:12:38+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:12:40+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:12:42+02:00
235.20||0.01||0.00||0.00||2018-08-25T12:12:44+02:00
235.10||0.01||0.00||0.00||2018-08-25T12:12:46+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:48+02:00
235.30||0.01||0.00||0.00||2018-08-25T12:12:50+02:00
235.50||0.01||0.00||0.00||2018-08-25T12:12:52+02:00
235.60||0.01||0.00||0.00||2018-08-25T12:12:54+02:00
235.70||0.01||0.00||0.00||2018-08-25T12:12:56+02:00
235.40||0.01||0.00||0.00||2018-08-25T12:12:58+02:00
